timestamp_utc,mmsi,ship_name,message_type,latitude,longitude,sog_knots,cog_degrees,true_heading,rate_of_turn,nav_status_code,nav_status_text,position_accuracy
2026-04-07 08:06:17.360317622 +0000 UTC,564759000,,PositionReport,1.2229766666666668,103.77435333333332,0,0,,-128,8,Under way sailing,True
2026-04-07 08:06:17.435467754 +0000 UTC,566630000,,PositionReport,1.19695,103.74705333333333,1.8,322.4,,-128,0,Under way using engine,False
2026-04-07 08:06:17.537070149 +0000 UTC,566717000,MARINA ARIEL,PositionReport,1.2630249999999998,103.81801833333334,0.8,110.5,,-128,12,Power-driven vessel pushing ahead/towing alongside,False
2026-04-07 08:06:17.551206244 +0000 UTC,538007725,,PositionReport,1.2031366666666665,103.88347833333334,4.6,61.2,61,0,0,Under way using engine,True
2026-04-07 08:06:17.715575144 +0000 UTC,564167000,,PositionReport,1.1856699999999998,103.79162833333334,7.5,251.2,257,0,0,Under way using engine,False
2026-04-07 08:06:17.783535699 +0000 UTC,525701730,,PositionReport,1.2151,103.8867,10.8,243,244,127,0,Under way using engine,True
2026-04-07 08:06:17.920174183 +0000 UTC,353362000,EMERALD_DRILLER,PositionReport,1.0979183333333333,103.89514666666668,0,118.7,,-128,5,Moored,False
2026-04-07 08:06:17.942762491 +0000 UTC,563029230,,PositionReport,1.24883,103.72281166666667,5,233.9,246,0,0,Under way using engine,False
2026-04-07 08:06:18.129678129 +0000 UTC,565282000,THAMES,PositionReport,1.2412166666666666,103.89648666666668,6.9,61.9,58,0,0,Under way using engine,False
2026-04-07 08:06:18.303171702 +0000 UTC,563751000,OCEAN RAIDER,PositionReport,1.2618699999999998,103.81979333333334,0.1,270.7,,-128,0,Under way using engine,True
2026-04-07 08:06:18.346431377 +0000 UTC,563010100,,PositionReport,1.20723,103.63855,6.9,270.9,,-128,0,Under way using engine,False
2026-04-07 08:06:18.369545066 +0000 UTC,525901488,,PositionReport,-10.204446666666666,123.52754499999999,0,169.7,7,0,0,Under way using engine,False
2026-04-07 08:06:18.51732466 +0000 UTC,563227800,,PositionReport,1.2584433333333334,103.82293333333334,0,360,,-128,2,Not under command,True
2026-04-07 08:06:18.702000449 +0000 UTC,563105900,,PositionReport,1.1701233333333334,103.76978333333334,0.4,78.1,72,127,0,Under way using engine,False
2026-04-07 08:06:18.76235093 +0000 UTC,563217300,,PositionReport,1.251855,103.94343666666667,10.4,53.9,55,0,0,Under way using engine,False
2026-04-07 08:06:18.801038603 +0000 UTC,357276000,DONG MINH,PositionReport,1.2505166666666667,103.80358333333334,0.1,246,104,0,1,At anchor,True
2026-04-07 08:06:18.928182617 +0000 UTC,525101668,DAYA ARMADA 01,PositionReport,-6.849965,112.44279499999999,0,200.9,20,0,1,At anchor,False
2026-04-07 08:06:18.929367817 +0000 UTC,563031300,,PositionReport,1.1846566666666667,103.76823333333333,0.7,104.7,,-128,1,At anchor,True
2026-04-07 08:06:19.197348453 +0000 UTC,563130300,,PositionReport,1.2460166666666666,103.64130833333334,0,14.3,247,0,0,Under way using engine,False
2026-04-07 08:06:19.262805359 +0000 UTC,563040431,,StandardClassBPositionReport,1.2627333333333333,103.793005,18.3,16.3,,,,,False
2026-04-07 08:06:19.577630584 +0000 UTC,566746000,,PositionReport,1.2960533333333333,103.95441666666667,0,246.2,79,0,0,Under way using engine,False
2026-04-07 08:06:19.825390752 +0000 UTC,232027081,ENERGY ATHENA,PositionReport,1.2186733333333335,103.81837666666667,0,225.7,86,0,1,At anchor,True
2026-04-07 08:06:19.929721154 +0000 UTC,525100417,,PositionReport,-9.722271666666668,123.60200666666667,10.4,18.3,,-128,0,Under way using engine,True
2026-04-07 08:06:20.670684044 +0000 UTC,374986000,,PositionReport,1.2698883333333333,103.87980333333333,0,164.7,36,0,0,Under way using engine,True
2026-04-07 08:06:20.851679703 +0000 UTC,525113024,LUMOSO KASIH,PositionReport,-6.432501666666667,110.69633,0,168.4,45,0,1,At anchor,True
2026-04-07 08:06:20.85019174 +0000 UTC,563009240,,PositionReport,1.2499866666666668,103.69193333333332,8.5,170.3,,-128,5,Moored,False
2026-04-07 08:06:21.213157858 +0000 UTC,525101021,KN SAR ANTAREJA,PositionReport,-10.188715,123.52625833333333,0,360,,-128,5,Moored,True
2026-04-07 08:06:21.533700822 +0000 UTC,563030850,,PositionReport,1.19755,103.75089333333334,0.1,201.5,185,0,8,Under way sailing,False
2026-04-07 08:06:21.655487998 +0000 UTC,255806449,,PositionReport,1.2319216666666668,103.65764666666668,8.6,165.3,165,0,0,Under way using engine,True
2026-04-07 08:06:21.890320395 +0000 UTC,563314700,,PositionReport,1.2915349999999999,103.97207666666667,0,354.1,102,0,1,At anchor,False
2026-04-07 08:06:21.922739609 +0000 UTC,253000147,BOURBONEVOLUTION810,PositionReport,1.2326116666666667,103.81538,0,326.1,60,0,1,At anchor,True
2026-04-07 08:06:21.943624288 +0000 UTC,566639000,,PositionReport,1.2335716666666667,103.68304666666667,0,5,225,0,8,Under way sailing,True
2026-04-07 08:06:22.039251924 +0000 UTC,525101263,GARDA MARITIM 3,PositionReport,-10.239195,123.46516666666666,7.5,203.6,,-128,8,Under way sailing,False
2026-04-07 08:06:22.342845291 +0000 UTC,563215500,,PositionReport,1.238,103.73648333333334,0,143.1,264,0,0,Under way using engine,False
2026-04-07 08:06:22.85838061 +0000 UTC,525022028,,PositionReport,-6.700545,112.13856166666666,0,360,,-128,1,At anchor,False
2026-04-07 08:06:22.903951601 +0000 UTC,563036620,PILOT GP01,PositionReport,1.2314266666666667,103.80242333333334,16.1,317.3,321,-127,0,Under way using engine,True
2026-04-07 08:06:23.05126842 +0000 UTC,525200075,CAMARA NUSANTARA 6,PositionReport,-10.187375,123.50471999999999,0,152.2,,-128,1,At anchor,False
2026-04-07 08:06:23.196003426 +0000 UTC,565459000,MARINE POWER,PositionReport,1.23346,103.79802,2,76.1,,-128,0,Under way using engine,False
2026-04-07 08:06:23.462689516 +0000 UTC,636093305,NORWALK,PositionReport,1.276325,103.77573333333333,0,0,30,1,5,Moored,True
2026-04-07 08:06:23.5445827 +0000 UTC,211151710,,PositionReport,1.2774666666666665,103.77837166666667,0,223.8,300,0,5,Moored,False
2026-04-07 08:06:23.891750939 +0000 UTC,564346000,,PositionReport,1.261945,103.818395,0,275.9,,-128,8,Under way sailing,False
2026-04-07 08:06:23.943356765 +0000 UTC,563190900,,PositionReport,1.2984033333333334,103.974535,0.1,166.1,82,0,0,Under way using engine,False
2026-04-07 08:06:24.079578696 +0000 UTC,311001237,ERREA WITTU,PositionReport,1.2951300000000001,103.67895666666666,0,4.7,316,0,15,Undefined (default),True
2026-04-07 08:06:24.160238768 +0000 UTC,565173000,,PositionReport,1.255615,103.728005,8.1,228,,-128,0,Under way using engine,False
2026-04-07 08:06:24.358918519 +0000 UTC,525901349,CRUZ,PositionReport,1.228815,103.79788166666667,0,160.2,,-128,0,Under way using engine,False
2026-04-07 08:06:24.79724463 +0000 UTC,563321500,MAERSK CRETE,PositionReport,1.2136333333333333,103.81930833333332,0,48.4,91,0,1,At anchor,True
2026-04-07 08:06:24.843905768 +0000 UTC,563074740,,StandardClassBPositionReport,1.2646433333333333,103.81339333333334,0.1,360,325,,,,False
2026-04-07 08:06:25.303311029 +0000 UTC,533130968,THE MAGGIE,StandardClassBPositionReport,1.2658683333333334,103.81261666666666,0.1,360,,,,,True
2026-04-07 08:06:25.359665153 +0000 UTC,412379040,,PositionReport,1.2401566666666668,103.79121,0,224.1,348,0,1,At anchor,False
2026-04-07 08:06:25.37003555 +0000 UTC,312653000,,PositionReport,1.2644333333333333,103.84276,0,294.5,,-128,0,Under way using engine,False
2026-04-07 08:06:26.27536741 +0000 UTC,563406000,,PositionReport,1.1996666666666667,103.79883333333333,0,195,269,0,5,Moored,True
2026-04-07 08:06:26.347020818 +0000 UTC,636022154,AE MARS,PositionReport,1.1366966666666667,103.46678833333334,1.6,126.5,136,0,0,Under way using engine,True
2026-04-07 08:06:26.422371584 +0000 UTC,563086920,RIKKA,PositionReport,1.2966033333333333,103.97048,0,147.5,87,0,1,At anchor,False
2026-04-07 08:06:26.490484729 +0000 UTC,563100400,,PositionReport,1.2361216666666666,103.80877333333333,4.5,297.7,,-128,0,Under way using engine,False
2026-04-07 08:06:26.716825857 +0000 UTC,563184200,RUBICON NN22,PositionReport,1.2741683333333333,103.75848666666667,0.3,67.7,,-128,0,Under way using engine,False
2026-04-07 08:06:27.015686256 +0000 UTC,563041430,,StandardClassBPositionReport,1.26973,103.85740833333332,0.2,360,,,,,False
2026-04-07 08:06:27.066196408 +0000 UTC,5631101,PSAB,PositionReport,1.2735733333333334,103.8014,0,0,,-128,15,Undefined (default),False
2026-04-07 08:06:27.075721594 +0000 UTC,563186900,SRIWANGI II,PositionReport,1.2254600000000002,103.79787333333334,0,261.3,29,-6,1,At anchor,False
2026-04-07 08:06:27.571055976 +0000 UTC,563004120,,StandardClassBPositionReport,1.2621633333333333,103.84523,0.1,0,,,,,True
2026-04-07 08:06:27.611542839 +0000 UTC,563065310,,StandardClassBPositionReport,1.26631,103.85730333333332,8.2,142.4,,,,,False
2026-04-07 08:06:27.756731187 +0000 UTC,352005707,,PositionReport,1.2603016666666667,103.89688,0.1,37.1,38,0,1,At anchor,True
2026-04-07 08:06:27.916960017 +0000 UTC,314001105,LONG XIANG,PositionReport,1.2845833333333334,103.96093333333333,0,341,66,0,1,At anchor,True
2026-04-07 08:06:28.001475034 +0000 UTC,525100954,,StandardClassBPositionReport,1.2626416666666667,103.82815833333333,0,0,,,,,True
2026-04-07 08:06:28.10366487 +0000 UTC,542249110,,PositionReport,1.2707633333333335,103.85498,0,360,,-128,0,Under way using engine,True
2026-04-07 08:06:28.533219165 +0000 UTC,563019440,MARINA ZANITE,PositionReport,1.2382716666666667,103.73347666666668,1.3,138.8,,-128,0,Under way using engine,True
2026-04-07 08:06:28.664474897 +0000 UTC,564427000,WATERFRONT 2,PositionReport,1.2605766666666667,103.80605999999999,6.7,55.6,,-128,8,Under way sailing,True
2026-04-07 08:06:28.838652288 +0000 UTC,667002380,SHENG SHA 12,StandardClassBPositionReport,1.19991,103.74038,0.2,236.9,,,,,False
2026-04-07 08:06:28.997559887 +0000 UTC,309781000,AL SHAMAL,PositionReport,1.15917,103.72428,0,325.6,325,0,1,At anchor,False
2026-04-07 08:06:29.010945184 +0000 UTC,525018271,ASEAN EXPLORER,PositionReport,1.264,103.87950000000001,0,357.9,32,0,1,At anchor,False
2026-04-07 08:06:29.188605984 +0000 UTC,219640000,,PositionReport,1.2688966666666666,104.02486666666667,5.8,262.9,265,0,0,Under way using engine,False
2026-04-07 08:06:29.65203422 +0000 UTC,564968000,,PositionReport,1.30612,103.98296,0,241.6,112,0,1,At anchor,False
2026-04-07 08:06:30.001035786 +0000 UTC,563034750,,StandardClassBPositionReport,1.2750983333333332,103.78213333333333,0.1,317.2,,,,,True
2026-04-07 08:06:30.023080194 +0000 UTC,563009180,,PositionReport,1.250165,103.85853333333333,5.5,318.5,,-128,0,Under way using engine,True
2026-04-07 08:06:30.957027258 +0000 UTC,538008858,,PositionReport,1.3007833333333332,103.69869999999999,0,260,271,0,0,Under way using engine,False
2026-04-07 08:06:30.983673392 +0000 UTC,564375000,,PositionReport,1.2793466666666666,103.94409,0,141.1,238,0,0,Under way using engine,False
2026-04-07 08:06:31.051534106 +0000 UTC,563071340,,StandardClassBPositionReport,1.2280516666666665,103.77693500000001,0.4,90.9,,,,,False
2026-04-07 08:06:31.170280806 +0000 UTC,538006220,,PositionReport,1.1887383333333332,103.83350833333334,11.9,245.6,245,2,0,Under way using engine,False
2026-04-07 08:06:32.13299133 +0000 UTC,477685900,ANGEL NO.1,PositionReport,1.25097,103.79919,0,307.7,93,0,1,At anchor,False
2026-04-07 08:06:32.142863733 +0000 UTC,563069230,,PositionReport,1.28822,103.75738500000001,10.6,70.2,66,-127,0,Under way using engine,False
2026-04-07 08:06:32.161710797 +0000 UTC,563040413,,StandardClassBPositionReport,1.246825,103.80491333333333,3.3,328.3,,,,,False
2026-04-07 08:06:32.690268726 +0000 UTC,477708200,KENZEN,PositionReport,1.2635583333333333,103.82570666666668,0,321.6,60,0,5,Moored,True
2026-04-07 08:06:32.809061487 +0000 UTC,574004420,APOLLO,PositionReport,1.25545,103.93356666666666,0,164,275,0,1,At anchor,False
2026-04-07 08:06:32.849299169 +0000 UTC,215141000,CMA CGM CORAL,PositionReport,1.18893,103.84900666666667,10.1,73.3,71,-11,0,Under way using engine,True
2026-04-07 08:06:32.903014493 +0000 UTC,352005632,,PositionReport,1.2791333333333335,103.94400833333334,0,321.4,238,0,1,At anchor,True
2026-04-07 08:06:32.996493517 +0000 UTC,538007592,NORTHERN HIGHWAY,PositionReport,1.2704666666666666,103.91346666666666,2.3,117,113,127,0,Under way using engine,False
2026-04-07 08:06:33.070088086 +0000 UTC,525015658,,PositionReport,1.267885,103.79337333333334,0,343.2,209,0,5,Moored,False
2026-04-07 08:06:33.083737655 +0000 UTC,636018475,CAPE MED,PositionReport,1.2669666666666666,103.96499999999999,0,287,323,0,1,At anchor,True
2026-04-07 08:06:33.116106259 +0000 UTC,636022920,,PositionReport,1.2083383333333333,103.66489333333334,6.1,19.5,16,-14,0,Under way using engine,False
2026-04-07 08:06:33.305795415 +0000 UTC,563066530,,PositionReport,1.2887966666666666,103.76324833333334,0.4,229.3,,-128,0,Under way using engine,True
2026-04-07 08:06:33.411222757 +0000 UTC,564688000,,PositionReport,1.2918883333333333,103.95146666666666,0,298.3,80,6,0,Under way using engine,False
2026-04-07 08:06:33.996742861 +0000 UTC,563132900,,PositionReport,1.2894700000000001,103.98790833333334,0.1,348.3,100,0,0,Under way using engine,False
2026-04-07 08:06:34.049436203 +0000 UTC,311001237,ERREA WITTU,PositionReport,1.2951300000000001,103.67895666666666,0,306.5,316,0,15,Undefined (default),True
2026-04-07 08:06:34.186230554 +0000 UTC,563040537,,StandardClassBPositionReport,1.2435933333333333,103.74999333333334,17.3,333.5,,,,,False
2026-04-07 08:06:34.343557786 +0000 UTC,563036640,,PositionReport,1.25714,103.841135,0,307.3,73,0,0,Under way using engine,True
2026-04-07 08:06:34.451370453 +0000 UTC,209527000,BEACHWAY,PositionReport,1.2309183333333331,103.81831000000001,0,116.4,62,0,0,Under way using engine,False
2026-04-07 08:06:34.476443364 +0000 UTC,563085890,,PositionReport,1.26183,103.77848833333334,1,53.2,59,0,0,Under way using engine,False
2026-04-07 08:06:34.957377185 +0000 UTC,241971000,MARAN GAS ANTIPAROS,PositionReport,1.1642616666666668,103.760335,0,109.8,37,-3,0,Under way using engine,False
2026-04-07 08:06:35.04475235 +0000 UTC,563074570,,PositionReport,1.2628533333333332,103.82844,0.1,17,,-128,15,Undefined (default),True
2026-04-07 08:06:35.41319041 +0000 UTC,574002130,SEAGULL 88,PositionReport,1.1805283333333334,103.71218,0,175.8,321,-128,8,Under way sailing,True
2026-04-07 08:06:35.422946024 +0000 UTC,565102000,,PositionReport,1.2636266666666667,103.87178833333334,6.3,63.6,,-128,8,Under way sailing,False
2026-04-07 08:06:35.464447274 +0000 UTC,312653000,,PositionReport,1.2644333333333333,103.84276,0,294.5,,-128,0,Under way using engine,False
2026-04-07 08:06:35.633049873 +0000 UTC,477185500,,PositionReport,1.1787133333333335,103.53036833333334,1.9,148.4,213,127,0,Under way using engine,False
2026-04-07 08:06:35.969773281 +0000 UTC,457676000,XIN LI 6,PositionReport,1.1986333333333334,103.60324,7,283.7,285,3,8,Under way sailing,False
2026-04-07 08:06:36.409890943 +0000 UTC,566156000,,PositionReport,1.26128,103.81859333333334,6.1,269.5,,-128,0,Under way using engine,False
2026-04-07 08:06:36.45887358 +0000 UTC,563215600,ZALE,PositionReport,1.24442,103.80179,2,97.4,103,0,0,Under way using engine,False
2026-04-07 08:06:36.716374468 +0000 UTC,352006601,,PositionReport,1.281495,103.90503833333334,0,201.8,73,3,1,At anchor,False
2026-04-07 08:06:36.796569545 +0000 UTC,563008910,MARINA VIVO,PositionReport,1.2304616666666666,103.68969999999999,5.7,240.5,,-128,5,Moored,True
2026-04-07 08:06:37.451555665 +0000 UTC,565974000,NEW GRACE,PositionReport,1.2300333333333335,103.77605,0,22,136,0,5,Moored,True
2026-04-07 08:06:37.598140022 +0000 UTC,563275700,,PositionReport,1.2366666666666668,103.83682166666668,7.9,244.2,243,0,0,Under way using engine,False
2026-04-07 08:06:38.076042559 +0000 UTC,563029230,,PositionReport,1.2485533333333334,103.72246,5,231.1,247,0,0,Under way using engine,False
2026-04-07 08:06:38.105420631 +0000 UTC,563217300,,PositionReport,1.2523933333333335,103.94418333333333,10.4,54.5,55,0,0,Under way using engine,False
2026-04-07 08:06:38.15964621 +0000 UTC,566930000,,PositionReport,1.2302716666666667,103.800115,1.6,77.6,25,-127,0,Under way using engine,False
2026-04-07 08:06:38.270533635 +0000 UTC,563021100,,PositionReport,1.2459466666666665,103.78014666666667,6.3,316.4,318,0,0,Under way using engine,True
2026-04-07 08:06:39.091074433 +0000 UTC,564264000,,PositionReport,1.2640783333333334,103.83426,0.1,267,89,0,5,Moored,True
2026-04-07 08:06:39.196354742 +0000 UTC,419002058,,PositionReport,1.2072749999999999,103.62094499999999,9.8,89.4,98,127,0,Under way using engine,True
2026-04-07 08:06:39.225683531 +0000 UTC,563065640,,StandardClassBPositionReport,1.27049,103.86398666666668,0.2,144.9,,,,,True
2026-04-07 08:06:39.226552238 +0000 UTC,636024881,,PositionReport,1.2635666666666665,103.90061666666666,0,147,72,0,1,At anchor,True
2026-04-07 08:06:39.57369627 +0000 UTC,563033090,,PositionReport,1.071835,103.74015333333334,5.1,220.7,,-128,8,Under way sailing,True
2026-04-07 08:06:39.596842993 +0000 UTC,352001246,,PositionReport,1.2025683333333332,103.57067,10.6,282.9,286,0,0,Under way using engine,True
2026-04-07 08:06:40.101660184 +0000 UTC,563069180,,ExtendedClassBPositionReport,1.2565300000000001,103.87201833333333,0,74.8,,,,,False
2026-04-07 08:06:40.114012743 +0000 UTC,563027990,STAR 2,PositionReport,1.2256916666666666,103.8722,5.6,227.7,,-128,5,Moored,False
2026-04-07 08:06:40.67753153 +0000 UTC,563927000,STRAITS MUNIFICENT,PositionReport,1.2334616666666667,103.79245333333333,1,107,67,-127,0,Under way using engine,True
2026-04-07 08:06:41.3516238 +0000 UTC,566608000,,PositionReport,1.2256016666666667,103.71402833333333,0,198.9,79,0,1,At anchor,True
2026-04-07 08:06:41.560213944 +0000 UTC,563075990,,StandardClassBPositionReport,1.2698183333333333,103.865485,7.4,53,,,,,False
2026-04-07 08:06:41.596588306 +0000 UTC,563272100,,PositionReport,1.2967233333333332,103.95116,0,280.1,86,0,1,At anchor,False
2026-04-07 08:06:42.076729146 +0000 UTC,352005095,,PositionReport,1.1800183333333334,103.84552666666667,10.7,66.1,64,0,8,Under way sailing,False
2026-04-07 08:06:42.26313765 +0000 UTC,405000444,,PositionReport,1.2690033333333333,103.896445,0.1,257,49,0,0,Under way using engine,True
2026-04-07 08:06:42.377076311 +0000 UTC,566155000,QUEEN STAR 1,PositionReport,1.2608816666666667,103.81648166666668,5.7,87.7,86,0,5,Moored,True
2026-04-07 08:06:42.583986364 +0000 UTC,636023956,,PositionReport,1.1867083333333333,103.68688833333334,0,212.2,296,0,1,At anchor,False
2026-04-07 08:06:42.79647777 +0000 UTC,563070940,,PositionReport,1.2151816666666666,103.74597999999999,0.1,360,222,0,0,Under way using engine,True
2026-04-07 08:06:43.25281576 +0000 UTC,525119201,KYLIE S,PositionReport,-7.379648333333334,113.28038666666666,0,293.4,254,0,3,Restricted manoeuvrability,False
2026-04-07 08:06:43.71910154 +0000 UTC,564778000,,PositionReport,1.2440433333333334,103.91771333333332,0.2,65.1,,-128,0,Under way using engine,True
2026-04-07 08:06:43.943996963 +0000 UTC,564892000,SEA UNITY,PositionReport,1.1940333333333333,103.75001833333334,0,68.3,327,0,1,At anchor,False
2026-04-07 08:06:44.157685173 +0000 UTC,416252000,ASIA CEMENT NO.6,PositionReport,1.2585533333333332,103.8688,0,125.7,31,0,1,At anchor,False
2026-04-07 08:06:44.377722286 +0000 UTC,370895000,SM EAGLE,PositionReport,1.16984,103.76413833333332,0,160.8,57,-3,1,At anchor,True
2026-04-07 08:06:44.433644117 +0000 UTC,215137000,CMA CGM J.MADISON,PositionReport,1.2313416666666666,103.95826833333334,12.1,66.2,67,8,0,Under way using engine,True
2026-04-07 08:06:44.822819509 +0000 UTC,303210000,PATRIOT,PositionReport,1.2566716666666666,103.97102333333333,7.2,283.2,285,4,0,Under way using engine,False
2026-04-07 08:06:45.393099573 +0000 UTC,563208100,MAPLE,PositionReport,1.2306899999999998,103.68982833333332,4.6,227.5,238,127,0,Under way using engine,False
2026-04-07 08:06:45.516715134 +0000 UTC,566623000,,PositionReport,1.1692683333333334,103.77060666666667,0.4,100.3,,-128,8,Under way sailing,True
2026-04-07 08:06:45.717254461 +0000 UTC,525119061,KMSBUKNUSANTARA87,PositionReport,-10.195528333333334,123.52683166666667,0,175.9,176,0,8,Under way sailing,True
2026-04-07 08:06:45.955798353 +0000 UTC,563034080,,PositionReport,1.2151299999999998,103.73385166666667,0,360,,-128,15,Undefined (default),True
2026-04-07 08:06:45.971565198 +0000 UTC,636016811,SPM ARJUN,PositionReport,1.2296666666666667,103.82100166666667,0,200.4,103,0,1,At anchor,False
2026-04-07 08:06:46.319666399 +0000 UTC,636024677,MUGELLO,PositionReport,1.1733633333333333,103.75882,0,206.4,70,-3,1,At anchor,False
2026-04-07 08:06:46.397559085 +0000 UTC,563075590,,PositionReport,1.2213,103.75477333333333,6.8,86.8,,-128,15,Undefined (default),True
2026-04-07 08:06:46.523038812 +0000 UTC,563267100,SHOREA,PositionReport,1.2793833333333333,103.74186833333333,7.5,121.9,119,0,0,Under way using engine,False
2026-04-07 08:06:46.77051836 +0000 UTC,352978276,DOLPHIN 01,PositionReport,1.1903000000000001,103.7596,0,298,176,0,1,At anchor,True
2026-04-07 08:06:46.771429815 +0000 UTC,525004108,KMP.SIGINJAI,PositionReport,-6.592051666666666,110.64723000000001,0,7.5,,-128,0,Under way using engine,True
2026-04-07 08:06:46.825090127 +0000 UTC,563086260,,StandardClassBPositionReport,1.268845,103.85713666666668,0,0,,,,,False
2026-04-07 08:06:46.903492973 +0000 UTC,563023490,,PositionReport,1.1901633333333335,103.75192,0.9,132.2,,-128,8,Under way sailing,True
2026-04-07 08:06:46.960210981 +0000 UTC,538009230,,PositionReport,1.2592933333333332,103.98276333333334,6,226.8,232,10,0,Under way using engine,False
2026-04-07 08:06:46.98781372 +0000 UTC,341612001,,StandardClassBPositionReport,1.2421616666666668,103.81625166666666,9.7,287.6,287,,,,False
2026-04-07 08:06:47.252054825 +0000 UTC,312229000,SEA KESTREL,StandardClassBPositionReport,1.2512949999999998,103.786715,7.3,123.1,,,,,True
2026-04-07 08:06:47.279599887 +0000 UTC,538010772,PETROBRAS 80,PositionReport,1.2551316666666668,103.60906333333334,0,360,269,0,2,Not under command,True
2026-04-07 08:06:47.893133121 +0000 UTC,525008101,TB BALONGAN 1,PositionReport,-7.2342,113.31265499999999,0,360,,-128,8,Under way sailing,False
2026-04-07 08:06:47.916716302 +0000 UTC,538005650,,PositionReport,1.2879733333333334,103.93071499999999,0,224.6,75,0,1,At anchor,False
2026-04-07 08:06:48.185550999 +0000 UTC,305485000,SLOMAN THEMIS,PositionReport,1.232065,103.80948333333335,0.1,255.3,309,8,1,At anchor,False
2026-04-07 08:06:48.474428932 +0000 UTC,565282000,THAMES,PositionReport,1.2417383333333334,103.89732333333333,6.9,57.4,56,0,0,Under way using engine,False
2026-04-07 08:06:48.552764849 +0000 UTC,354331000,HOUYOSHI EXPRESS II,PositionReport,1.1841583333333332,103.77135666666666,0.1,245.8,87,0,1,At anchor,False
2026-04-07 08:06:48.717711569 +0000 UTC,525601836,TARAKASAMUDRA128,PositionReport,-6.848505,112.40588,0,360,,-128,0,Under way using engine,True
2026-04-07 08:06:48.796351201 +0000 UTC,477744100,MAPLE FORTUNE,PositionReport,1.2541533333333335,103.88411666666666,0,271.5,32,4,1,At anchor,False
2026-04-07 08:06:49.184771486 +0000 UTC,563021660,ST FRANCESCA SC3870B,StandardClassBPositionReport,1.2713783333333335,103.85419666666667,0.7,0,,,,,False
2026-04-07 08:06:49.449939021 +0000 UTC,477898700,OOCL YOKOHAMA,PositionReport,1.2654500000000002,103.78205,0,144,31,0,5,Moored,True
2026-04-07 08:06:49.593131694 +0000 UTC,525100417,,PositionReport,-9.720886666666667,123.60245499999999,10.2,15.4,,-128,0,Under way using engine,True
2026-04-07 08:06:49.733835361 +0000 UTC,563120700,,PositionReport,1.256405,103.92261,0.1,132,225,0,5,Moored,False
2026-04-07 08:06:50.159286881 +0000 UTC,533133686,,StandardClassBPositionReport,1.26559,103.81167,0,360,,,,,False
2026-04-07 08:06:50.257042562 +0000 UTC,351885000,,PositionReport,1.24847,103.97644666666666,11.8,252,252,1,0,Under way using engine,True
2026-04-07 08:06:50.683967722 +0000 UTC,636019337,FSL KELANG,PositionReport,1.2583916666666668,103.77951833333333,0,19.9,121,0,0,Under way using engine,True
2026-04-07 08:06:51.17267087 +0000 UTC,533130184,BRIDGEWATER 63,PositionReport,1.2455333333333334,103.80955833333334,0.1,6.7,126,0,0,Under way using engine,True
2026-04-07 08:06:51.32898723 +0000 UTC,565996000,,PositionReport,1.2579449999999999,103.77980666666667,0,0,,-128,0,Under way using engine,True
2026-04-07 08:06:51.356880307 +0000 UTC,563028450,SEA ABUNDANCE,PositionReport,1.1593983333333333,103.74708166666666,5.2,25.6,27,0,0,Under way using engine,False
2026-04-07 08:06:51.497388228 +0000 UTC,563180600,MARINE DYNAMO,PositionReport,1.26125,103.95325166666666,5.8,83.4,81,-6,0,Under way using engine,False
2026-04-07 08:06:51.518631451 +0000 UTC,538006220,,PositionReport,1.1882583333333334,103.83244833333333,11.9,245.8,245,-4,0,Under way using engine,False
2026-04-07 08:06:51.598716037 +0000 UTC,405000444,,PositionReport,1.269,103.89643833333334,0.1,259,49,0,0,Under way using engine,True
2026-04-07 08:06:52.02518853 +0000 UTC,538008334,,PositionReport,1.26379,103.929375,0,89.3,224,0,1,At anchor,True
2026-04-07 08:06:52.232163145 +0000 UTC,533132943,,PositionReport,1.1820483333333334,103.74697666666665,0,237.7,133,-4,1,At anchor,False
2026-04-07 08:06:52.538132578 +0000 UTC,205083000,BOKA TIAMAT,PositionReport,1.2767766666666667,103.88465500000001,0,174.3,64,0,1,At anchor,True
2026-04-07 08:06:52.738026419 +0000 UTC,566000010,,PositionReport,1.2550866666666667,103.8405,4.3,260.5,258,0,0,Under way using engine,True
2026-04-07 08:06:52.907335117 +0000 UTC,563075940,,PositionReport,1.2506950000000001,103.85787333333333,5.5,319.9,321,0,0,Under way using engine,True
2026-04-07 08:06:53.040795572 +0000 UTC,533150117,MNF,PositionReport,1.2272150000000002,103.84449500000001,6.9,142.9,,-128,13,Reserved,True
2026-04-07 08:06:53.041861601 +0000 UTC,538004619,,PositionReport,1.2663383333333333,103.85168166666668,0,65.8,180,0,5,Moored,False
2026-04-07 08:06:53.1977474 +0000 UTC,563204400,,PositionReport,1.19407,103.74701666666667,0,270.7,293,0,0,Under way using engine,False
2026-04-07 08:06:53.259808379 +0000 UTC,249654000,,PositionReport,1.273765,103.87936666666666,0,117.2,51,0,1,At anchor,True
2026-04-07 08:06:53.304875403 +0000 UTC,525100350,KARAPAN ARMADA S III,PositionReport,-7.3707666666666665,113.27801666666666,0,243.8,243,-15,11,Power-driven vessel towing astern,True
2026-04-07 08:06:53.492948706 +0000 UTC,566930000,,PositionReport,1.2302983333333333,103.80021666666667,1.4,65.1,15,-127,0,Under way using engine,False
